STREET1,STREET2,DIRECTION,LOCATION,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 10:00:00 AM,2014-06-22 11:00:00 AM,55
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 9:00:00 AM,2014-06-22 10:00:00 AM,31
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 8:00:00 AM,2014-06-22 9:00:00 AM,25
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 7:00:00 AM,2014-06-22 8:00:00 AM,14
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 6:00:00 AM,2014-06-22 7:00:00 AM,6
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 5:00:00 AM,2014-06-22 6:00:00 AM,3
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 4:00:00 AM,2014-06-22 5:00:00 AM,3
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 3:00:00 AM,2014-06-22 4:00:00 AM,10
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 2:00:00 AM,2014-06-22 3:00:00 AM,17
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 1:00:00 AM,2014-06-22 2:00:00 AM,27
SHERBOURNE ST,GERRARD ST E,Northbound,SHERBOURNE ST NB N OF GERRARD ST E,26,1,2014-06-22 12:00:00 AM,2014-06-22 1:00:00 AM,32
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 11:00:00 PM,2014-06-23 12:00:00 AM,24
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 10:00:00 PM,2014-06-22 11:00:00 PM,20
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 9:00:00 PM,2014-06-22 10:00:00 PM,40
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 8:00:00 PM,2014-06-22 9:00:00 PM,43
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 7:00:00 PM,2014-06-22 8:00:00 PM,39
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 6:00:00 PM,2014-06-22 7:00:00 PM,70
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 5:00:00 PM,2014-06-22 6:00:00 PM,75
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 4:00:00 PM,2014-06-22 5:00:00 PM,87
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 3:00:00 PM,2014-06-22 4:00:00 PM,114
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 2:00:00 PM,2014-06-22 3:00:00 PM,117
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 1:00:00 PM,2014-06-22 2:00:00 PM,101
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 12:00:00 PM,2014-06-22 1:00:00 PM,126
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 11:00:00 AM,2014-06-22 12:00:00 PM,86
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 10:00:00 AM,2014-06-22 11:00:00 AM,80
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 9:00:00 AM,2014-06-22 10:00:00 AM,48
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 8:00:00 AM,2014-06-22 9:00:00 AM,45
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 7:00:00 AM,2014-06-22 8:00:00 AM,29
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 6:00:00 AM,2014-06-22 7:00:00 AM,19
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 5:00:00 AM,2014-06-22 6:00:00 AM,2
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 4:00:00 AM,2014-06-22 5:00:00 AM,9
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 3:00:00 AM,2014-06-22 4:00:00 AM,5
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 2:00:00 AM,2014-06-22 3:00:00 AM,13
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 1:00:00 AM,2014-06-22 2:00:00 AM,10
SHERBOURNE ST,GERRARD ST E,Southbound,SHERBOURNE ST SB N OF GERRARD ST E,26,1,2014-06-22 12:00:00 AM,2014-06-22 1:00:00 AM,30
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 11:00:00 PM,2014-06-23 12:00:00 AM,39
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 10:00:00 PM,2014-06-22 11:00:00 PM,31
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 9:00:00 PM,2014-06-22 10:00:00 PM,44
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 8:00:00 PM,2014-06-22 9:00:00 PM,56
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 7:00:00 PM,2014-06-22 8:00:00 PM,69
SHERBOURNE ST,WELLESLEY ST E,Northbound,SHERBOURNE ST NB N OF WELLESLEY ST E,26,1,2014-06-22 6:00:00 PM,2014-06-22 7:00:00 PM,77
